name,score,sportsman_id,uuid
pass,26,SM265184812,03289b58-a011-46c7-b4e3-48231f779887
defend,91,SM265184812,c82a4d36-071d-4463-ba81-f9d7e2e61bca
skill,84,SM265184812,f285b620-e975-40e8-be7f-6ecf12f34577
speed,22,SM986960605,585df0f3-bc4c-4943-b837-ecd3fd2a16bf
stamina,41,SM986960605,a841df53-d8f0-41f9-b2d4-c4447f67c56f
shoot,10,SM986960605,1915f760-c794-4a27-ab8c-44eee4d4c676
headed,32,SM986960605,9e6884f2-053a-491e-b8df-777074777c32
pass,14,SM986960605,119c5f45-57ae-4f5e-b49a-bd8ef95227f8
defend,67,SM986960605,9fe32d01-67df-4a29-b44b-57425d1675d4
skill,79,SM986960605,5c3efba8-4379-40d6-bbe3-7ff7f6a56b36
speed,47,SM526494772,9be4d5c7-320f-4a0f-8611-b1e140d8df93
stamina,75,SM526494772,92ce2418-aad1-40ce-9efc-fc634212ee01
shoot,88,SM526494772,f8725e55-abfd-473a-97a5-0e4ac66bb5a4
headed,21,SM526494772,8d88377f-498f-4791-84d5-eb5f77a1a6bb
pass,64,SM526494772,f3df09f9-0c65-4e73-a14b-ac787b0afff0
defend,37,SM526494772,9a4aa5ac-e1d0-4964-8f9a-782de0cbaf62
skill,83,SM526494772,1ba32f15-9254-40a5-9388-a34ef18d3923
speed,63,SM593088384,a3738d4b-71d6-45ea-8443-006c5cf286a4
stamina,97,SM593088384,4f385ecc-3ac5-4377-8066-52d7b7160367
shoot,15,SM593088384,aa3a95a1-e762-4e9d-b804-dbb5e93b2927
headed,29,SM593088384,ba704a77-1807-45be-9d8d-55f59997012c
pass,55,SM593088384,907fa936-898c-4f93-9207-dd2e153172a5
defend,43,SM593088384,10671ee0-495c-42e2-b2da-4d7c75bc2528
skill,31,SM593088384,3ff09b27-af4a-47ba-8607-b2b90760ca6c
speed,83,SM195687319,fd580775-dfee-4f0c-9986-28ca144d75b5
stamina,58,SM195687319,5b07da07-de9d-49ea-9fbf-b504ecb95a2a
shoot,42,SM195687319,1592ee2d-15af-4fc8-8e1a-0f9e44611ea1
headed,41,SM195687319,85346223-d9fd-4ec1-bd09-90cd962b22da
pass,95,SM195687319,be9d608d-b63a-4253-b746-d35d20625fba
defend,31,SM195687319,f4ced30a-6a8f-4735-8868-6dd391e33c88
skill,42,SM195687319,b039968c-abf7-4848-9d39-e51761835c85
speed,42,SM192041964,d9a55ccb-be40-4ddb-a930-1e2cbe260b00
stamina,90,SM192041964,9c6c2c53-dcf5-4a0f-9a48-0743edd5fc87
shoot,26,SM192041964,0c3b405e-277d-4f6b-a9ff-efc764ec61af
headed,4,SM192041964,e403e804-b41d-42b0-9b6b-12b250199902
pass,66,SM192041964,edb65492-84a5-4b78-91b8-5f089ad1d07e
defend,38,SM192041964,8b11953f-96da-4413-8d90-eafaee9f78b6
skill,29,SM192041964,f38504dd-3ba2-4e50-aa2a-ce30096aaada
speed,34,SM959789975,5c6a0af0-194d-43cf-ad06-3472805eb198
stamina,71,SM959789975,d2e67d8c-6bb8-4e2a-b37a-419a6fd7eeeb
shoot,77,SM959789975,a288b990-778d-4a4f-9267-f30be629325d
headed,55,SM959789975,d2d3d836-f461-4824-9209-a1f5259edb64
pass,55,SM959789975,0085bb49-a8fa-4818-8f9c-2a537e26cf10
defend,50,SM959789975,ba745d4f-7a3e-4988-87b1-b799a6dd953f
skill,41,SM959789975,e55ef1cc-428c-40e5-88ae-b3fcb2c8f330
speed,34,SM838587425,139e016a-a853-42d7-a972-7e4733c15e8e
stamina,69,SM838587425,2423f4b6-51c5-4683-aebf-c50d4def5a48
shoot,74,SM838587425,7028cf9c-92d1-42f2-a6cc-63139d9a8106
headed,61,SM838587425,96624b0b-8d4c-4d2f-9ea1-d855e89cddb3
pass,59,SM838587425,9169309a-d574-456d-bfa2-acb47c97b783
defend,37,SM838587425,1a90c00f-5a11-41e4-ba2d-9ba2df0a7850
skill,20,SM838587425,ca31b38a-8a1e-4378-a688-af985a781f69
speed,22,SM949898326,c37cf078-f393-475d-88e4-3f9ad8f8db08
stamina,67,SM949898326,e985cc3c-cae8-4670-ae44-1ca63a28e4c5
shoot,57,SM949898326,b45b395f-821b-4514-ac93-ccef9b66262e
headed,59,SM949898326,f14f2b2e-c0d6-4d5d-9799-c3f85f82fb5f
pass,74,SM949898326,db99a62f-515b-4bb7-8ad9-08883781e8d6
defend,55,SM949898326,4c795f51-827f-49f3-a8f8-63089d9f06f1
skill,40,SM949898326,129093c0-30c4-4a88-8aa9-5846980c0b9e
speed,40,SM311618696,674cf2d9-003d-4b52-951b-19debaacfb0b
stamina,87,SM311618696,832b3ccb-a8a9-4dd1-aae7-67cb8a006367
shoot,22,SM311618696,4dc78b00-54c7-4df8-a4d6-ac916e67081c
headed,38,SM311618696,48dfd99f-2341-4a6a-a0a4-545276b1ef79
pass,95,SM311618696,0a980575-db93-4f1c-a45c-cf390972ad52
defend,54,SM311618696,51617337-9d87-476b-a1ad-b8da680555d9
skill,88,SM311618696,8b2ee99d-2a09-4913-a988-ad32508ffd19
speed,12,SM811341551,9e21fa99-493a-444b-903a-4886c3fc2da7
stamina,57,SM811341551,e75f40c0-837c-4c85-a4c0-d32db8a34228
shoot,78,SM811341551,827025f9-1b66-4ae1-b967-40e48eccdbd9
headed,76,SM811341551,5d13a01c-b0e1-4745-b69f-e9cf05bc4376
pass,63,SM811341551,a4c597b0-5279-40c2-ad2c-0244068de367
defend,48,SM811341551,7cfc15c2-e489-4069-84e8-4254bd0a7eb7
skill,18,SM811341551,b43639d3-283f-455d-a602-b629fce8cdaa
speed,72,SM759813616,bcbccd34-868e-4683-a53c-6ff14bb65502
stamina,50,SM759813616,1e1cab5b-d2d0-4ff5-98a7-b77c228aba3b
shoot,35,SM759813616,fea7652a-82f4-43d2-8526-928118c67793
headed,65,SM759813616,057d174b-ba20-4a74-a46c-00942f4cf42e
pass,92,SM759813616,b3dbfcea-a4e3-4e95-9145-fa766c0f539b
defend,52,SM759813616,e92a7076-3429-40d9-aaa6-f954133c25f6
skill,90,SM759813616,e5a8558b-eb2b-4b23-b6fd-c55f9f1c11a1
speed,92,SM854930936,19e3cebe-533c-40d5-a07e-ab69c619bace
stamina,53,SM854930936,cea0ed73-b122-4015-b9d4-4d4bd1c5d3b6
shoot,78,SM854930936,d8ce421a-41fe-4d78-a3e5-8093e7cc7135
headed,46,SM854930936,f43ddb0a-e9e1-4412-92a4-93f23a3a3df4
pass,60,SM854930936,fb704f77-2923-4452-8672-1d15241809cf
defend,4,SM854930936,538c18fe-6857-45ab-a448-0f36263ed1ef
skill,68,SM854930936,6d6f8b72-6334-4959-b894-48d03e92b3f5
speed,85,SM157293894,26f0e984-a73e-4d28-b4f1-f226b2e767c8
stamina,35,SM157293894,4c0e168d-401b-4c2d-8196-976805b6c744
shoot,77,SM157293894,b7496df5-f42e-4c88-b274-95eb8f74e892
headed,92,SM157293894,2444c507-c2d2-45a8-b29d-4506bd12c142
pass,41,SM157293894,df896dc6-4e31-4f88-8175-62754c957fe7
defend,15,SM157293894,0edffda2-088f-4420-a3fe-a076d1283ed7
skill,48,SM157293894,8500ca86-777d-42a4-afcd-8a7dac1f4195
speed,49,SM911855294,68242fab-f5a5-450e-ad7e-6b611f25b46a
stamina,86,SM911855294,b9db53f2-d259-45d9-88ec-de6d36dcfdc0
shoot,58,SM911855294,24c8f6f6-aa91-492a-a0b0-2943a294308f
headed,46,SM911855294,700307c6-2855-498a-8cd1-dadce2b2d761
pass,51,SM911855294,ccf5cf6c-548c-4d53-9fa7-48707c72fa13
defend,41,SM911855294,bac7af0a-4806-4978-9457-cd31118f0a4b
skill,55,SM911855294,df19c874-68a0-4abc-ad42-8ac9a031fa5a
speed,47,SM490945853,4bae4b2b-5938-4433-84db-663c1a069a0b
stamina,36,SM490945853,20f616bd-64da-4624-bb9b-b2004c6cb872
shoot,92,SM490945853,3fa17752-b356-4b0c-a7ec-c1156ee6bd29
headed,99,SM490945853,707f9ab8-6e2d-4efa-a09a-c8d8c8e9ccea
pass,36,SM490945853,ec974f52-6167-424c-a3e0-64b5cb52cb13
defend,13,SM490945853,78681f17-372b-4218-8933-9e86b1d13111
skill,57,SM490945853,d7358483-50e9-400a-acb2-4916805e7f30
speed,83,SM114718351,2c9e5a09-e6b8-4b5c-b63a-b6414c67ffff
stamina,68,SM114718351,d02e1894-c8c5-4408-911f-f29c1f789af7
shoot,78,SM114718351,c5b714ed-f43c-475d-a25a-91858e23f431
headed,49,SM114718351,646efc12-f4a6-48b8-89c4-a92323d6447d
pass,72,SM114718351,b6288c92-a330-48f7-8270-63705794457a
defend,49,SM114718351,2c94febb-486d-4faf-b793-93374178519a
skill,89,SM114718351,b1973594-59ec-42b3-8d82-1abbde5e517e
speed,86,SM471104253,1256442a-1eb4-4f5f-9dbb-185b814dfeba
stamina,82,SM471104253,46522bfb-17d8-47ab-9083-25673f582346
shoot,79,SM471104253,d688f9c5-51b7-489d-9a3d-715bbc6b93e4
headed,84,SM471104253,af8a136a-788f-407c-9221-85c4b2a533c5
pass,51,SM471104253,e26deb42-0f82-4cf3-9226-5ccd9d6141ba
defend,18,SM471104253,480e7a0b-63bd-4cb8-b50a-f637d428d6f3
skill,89,SM471104253,510494db-3a04-4483-bd67-5b70209c2d41
speed,18,SM745537993,01d94998-106a-4716-b08c-8646ee867a1d
stamina,95,SM745537993,b3d363cb-7b05-467c-a5a4-f609b19abede
shoot,44,SM745537993,031a3488-4db6-4c5b-8aeb-2add1f9198bf
headed,47,SM745537993,d8b92ddc-d335-4b41-8e8f-9d7ea1a3895c
pass,41,SM745537993,b22f344d-8960-4509-b7d6-686a8788109c
defend,64,SM745537993,1fbe042d-30e9-4be0-9f75-7f486b9de4be
skill,17,SM745537993,8ffc7578-ad35-4fa2-a8ad-bbf88fc6d0e8
speed,94,SM136129785,a87da299-6401-4f89-a581-bddc5570cada
stamina,91,SM136129785,b6580f80-df3b-4ee5-8b44-30b4e818a65d
shoot,47,SM136129785,a7e0edcc-2534-486e-911c-3c037164e055
headed,46,SM136129785,39e2cf4b-d986-481e-b0ad-31c482da54cd
pass,31,SM136129785,c1d63160-0bbd-4a44-b5df-a7c144f7bc8e
defend,78,SM136129785,33b0ef82-f31e-421c-ac19-78ce268e8a84
skill,46,SM136129785,d407b669-788d-4509-badd-ee6081d3847a
speed,70,SM271924672,5bd13177-4bb6-4b56-ab48-28474f1e3819
stamina,80,SM271924672,9fd72e56-4c57-4e81-afd7-35511f278656
shoot,46,SM271924672,1aa40941-a65e-420c-b5ae-9b52e37afbf7
headed,89,SM271924672,46d20134-ff1a-4211-b37c-2b17f230de4c
pass,20,SM271924672,a8c381dc-719f-4eed-bdee-f0a201de2180
defend,54,SM271924672,c3211b13-864e-4c0e-859e-8682341df1dc
skill,98,SM271924672,9eaf7c3c-c496-4cfd-9365-280e0052f184
speed,71,SM258307966,06ee079c-a315-46a5-b2a5-1217a7d57c21
stamina,59,SM258307966,90c528ba-c8cd-4a3d-a166-8b292fc30280
shoot,67,SM258307966,18cf23d6-e20c-4a26-a9b5-9fe786959222
headed,63,SM258307966,e2d109af-0634-46d5-b8e5-d8acca35fd16
pass,58,SM258307966,c9325dd2-3955-4e98-92d8-7a071469ef5d
defend,50,SM258307966,880d657e-7a2d-4272-89dc-ff8f079d9603
skill,22,SM258307966,e04fa853-23bb-48ba-ad3c-38400028bfe6
speed,99,SM543642392,d9d2c2eb-5b6f-4eeb-ae84-0acd22ed1642
stamina,55,SM543642392,3f2d59c9-3ef3-4a95-8fb7-d5e2a9ee4083
shoot,61,SM543642392,6b7222b4-0613-4a7b-83e1-6bdfe1ccbb62
headed,44,SM543642392,f6264ea7-1636-4df2-a9ad-4373b620c4c2
pass,44,SM543642392,e5aa5d21-7a43-46c8-9237-7f560d9bd50f
defend,52,SM543642392,97132732-7641-4aaa-8213-a7d2978174c3
skill,48,SM543642392,81280200-7834-4235-a427-e475abc18179
speed,65,SM754083888,f1368cd0-f430-4133-9368-f8db40870b0d
stamina,77,SM754083888,51c1b705-d1a3-4f37-b3ca-50772c1ed5d7
shoot,52,SM754083888,aacb4938-6ddf-4c66-a629-a6a55629db98
headed,58,SM754083888,22af4cb5-1e6c-4f8b-a732-1bd4cbf204a2
pass,31,SM754083888,00f1c22b-661c-4e93-8227-42841d98659a
defend,72,SM754083888,127b2006-b24f-4d11-9def-db388ae793b8
skill,22,SM754083888,ee45fc81-3e4b-438a-b1fe-ed0aa92630d6
speed,47,SM452332577,a57f3e6e-9954-4149-8181-42cfcce86191
stamina,54,SM452332577,ef086d2b-88cf-4dc3-be24-9e286e32e61b
shoot,62,SM452332577,b229ae6e-0118-461c-8d71-48a29717c814
headed,36,SM452332577,715a3f17-fc63-4fb1-8919-efd00472e7c5
pass,12,SM452332577,69728397-0e56-4204-bab2-0d4a73e8c796
defend,52,SM452332577,69732c5b-3b53-4c1c-a11d-78775a6e534c
skill,86,SM452332577,fd2a2be0-4908-46a5-914d-cb7c3680f226
speed,46,SM639226117,d8a15e0e-7387-4e85-9afb-3149a59c4357
stamina,77,SM639226117,71dabc86-1e97-4179-9f4d-2ae341dfb5d9
shoot,3,SM639226117,3446f51f-7c5b-461d-974a-7a4c235a6fbd
headed,49,SM639226117,b4445351-88a8-49e6-9985-b0c1d818bf9e
pass,16,SM639226117,66f57e73-1cd0-4067-8f92-be5b0adf4f81
defend,81,SM639226117,25fdf0f7-aa63-4f6c-aa09-3b2917248102
skill,92,SM639226117,94cd5398-e4f3-45bc-8126-6e90c753584a
speed,75,SM560598090,dce135d5-5fd5-4883-be83-03a0b27918d8
stamina,59,SM560598090,7cd4d975-17ef-4f96-94fa-4812cd3e0564
shoot,53,SM560598090,33398f1b-e8ec-4278-9a15-643f9a72978d
headed,79,SM560598090,906028e2-4f27-486f-a83b-38c43bd2d2c0
pass,4,SM560598090,862c556b-2039-47c7-a492-2824c69147a2
defend,94,SM560598090,90997a27-f193-401b-b903-db8a37794e21
skill,13,SM560598090,18daf8e1-3fcd-4284-ad27-38e7880a5327
speed,36,SM925019594,6536ffc5-f10e-4bb2-82b8-28f7fb4db58f
stamina,36,SM925019594,4053547b-e088-45ce-a550-c872035af20b
shoot,30,SM925019594,3711eacd-7d1d-41bf-923a-8698a1d79f5c
headed,29,SM925019594,715b444d-43fb-4753-9bd8-348ec76eda55
pass,23,SM925019594,be2100e7-dec9-48f1-8e10-4f4a8e49f288
defend,57,SM925019594,d5820496-a733-4cca-9d04-598380408afe
skill,58,SM925019594,cc727eb0-cbb0-4c83-b5c6-e6a14d960a0f
speed,27,SM248955150,59b2de4e-44cc-4c49-a466-e2767be5314e
stamina,45,SM248955150,98e97bac-eb6d-48d6-a2e9-85edb2bd8427
shoot,17,SM248955150,2f2acffd-04d1-46a3-a8ae-67b9fca9e8dc
headed,22,SM248955150,11bfc129-b67c-4864-a834-5bb559e76836
pass,8,SM248955150,d81358bb-37a2-49a5-acad-54271fce3deb
defend,99,SM248955150,15c60b4a-c34f-4456-9787-f7b05cbaae09
skill,61,SM248955150,013738e4-187f-4d3b-a360-469591eb3941
speed,85,SM500979808,c51ee9ad-0516-4494-b718-c434e1409e97
stamina,51,SM500979808,99e8c340-920d-4c62-ad92-f65c2c819cff
shoot,20,SM500979808,63aa3ba2-5bd6-415b-9824-c03368a00c8f
headed,37,SM500979808,e22ff8ac-9591-4f35-886b-a9e53d0b0d19
pass,77,SM500979808,63a223d2-24f1-44f7-b2f3-34630b296ed1
defend,33,SM500979808,a07a122d-70de-4cfd-bbb0-ecebc0471efc
skill,28,SM500979808,2bd0cec6-5445-49a8-ad81-1210aaf75d01
speed,52,SM638148934,359103d7-1bb7-45a2-b79e-f4a42dd668e4
stamina,50,SM638148934,cfa67e5c-111d-4697-bc83-abf3c8ce5065
shoot,75,SM638148934,1de8362b-64a2-482c-9f24-c654df470442
headed,58,SM638148934,2fd5b286-ad57-4f76-bee2-625467b950ad
pass,81,SM638148934,8a23c000-2c65-471b-b25a-68a164de589f
defend,45,SM638148934,8cb1a7ec-2ec0-4be4-9a21-58e120fdbca0
skill,18,SM638148934,6eab9c46-0fb3-4923-a544-2447cc5ad812
speed,96,SM988377661,6c5481b6-aa10-4325-ad37-6cdb7aeb931a
stamina,98,SM988377661,3784ef4f-a1aa-4e92-a592-0aa6416d9f85
shoot,75,SM988377661,48953619-0a21-47da-b572-8bfa88be22f0
headed,39,SM988377661,a6300ff2-6fc9-49c7-aedb-a8fdb7b175b7
pass,88,SM988377661,a2d01223-4b58-4a36-b0b5-603f1b79d035
defend,15,SM988377661,08be7c0a-e162-4209-88f7-58e3fd65e48a
skill,92,SM988377661,a6938906-7558-4972-999a-96e1716e349a
speed,67,SM152927101,156d4fd2-1a90-4d7e-8ed6-dd8acb6c876f
stamina,62,SM152927101,e27935b6-38a2-4340-a2f8-942858eb3918
shoot,47,SM152927101,f042c263-07d4-486b-ac3e-a491737fd4f5
headed,46,SM152927101,c2fb9668-98c6-4cc4-ae9b-a31c376cd5e1
pass,85,SM152927101,0ea9a75b-6c74-44fb-8553-c104d4c9ddbc
defend,24,SM152927101,3e451622-dde2-498b-b761-9dc053a2e13e
skill,28,SM152927101,09135ad7-b9ea-4e7e-9bc4-dbe7f3f266f7
speed,28,SM693214269,887bc607-3094-407c-bab4-9b4adfbc7918
stamina,82,SM693214269,55078539-9424-497f-8756-4661e63f339a
shoot,76,SM693214269,18449138-ced9-46c7-8bc8-268c38bc0f54
headed,74,SM693214269,36ff5ec0-8a47-4ac2-908c-b399e0782635
pass,95,SM693214269,0af7285a-c791-4147-9998-ad9014be9f0d
defend,53,SM693214269,b1bfae3c-45e2-4aba-b53d-fe7b64721d54
skill,46,SM693214269,057fa1dd-598f-4c29-9426-723dd865d00f
speed,71,SM540822731,b44c77a5-65d2-41fb-8bc1-c99277dd2b6d
stamina,94,SM540822731,96ef4e16-5cae-421c-85ed-c141cbeb571b
shoot,86,SM540822731,530f030a-06bf-4d23-8203-3adb1bde848b
headed,41,SM540822731,006a5948-251c-4b1f-b50f-668383660bb4
pass,98,SM540822731,46560377-dc10-4300-b59b-43817d77add8
defend,58,SM540822731,c427374d-4b66-4cdc-9b4f-eac030c81024
skill,19,SM540822731,e6e813e2-0769-4b13-b04f-b56d11b0b58a
speed,72,SM937717029,0d9a3678-2482-4583-88ae-7c02a404cbf3
stamina,63,SM937717029,46f419dc-a248-4c45-9fb1-7b5d076c8dc1
shoot,38,SM937717029,f4e9f443-8178-4f73-8faf-29ee8ab04534
headed,37,SM937717029,a803de9f-f012-4f17-8294-c5dfafe07a42
pass,99,SM937717029,4811b1e1-9825-4db0-817f-178517ed1cc8
defend,20,SM937717029,21cae18d-627b-457f-aad4-9ab120474bec
skill,56,SM937717029,4b1d902e-fa1e-4f08-8b9c-d899af18f505
speed,64,SM927893098,2c796565-b315-47d9-8d8d-63cb1a8d2db1
stamina,50,SM927893098,8d2733db-35fd-4f3b-b9cb-1a3efa3dc65c
shoot,20,SM927893098,fae83f21-e916-4ec2-80ea-f424cd0f32e9
headed,19,SM927893098,d76096a6-3a84-4ff8-9ea5-b1fad239e73d
pass,69,SM927893098,e5d1822a-327b-4437-b85d-589c85a47d2f
defend,14,SM927893098,f695d998-f882-4d28-a90e-6b56de16554f
skill,79,SM927893098,94e48902-3875-4a39-b71a-bd45cc87b6c2
speed,31,SM325616152,fda166cd-59ff-468a-8e64-8cf183fde635
stamina,63,SM325616152,18b98d13-f881-4833-a1f1-2a14cab40083
shoot,35,SM325616152,e4b2daff-1c35-4dab-807d-48247eb9805d
headed,66,SM325616152,b784f8c8-8530-4705-8f4c-4334317ba225
pass,98,SM325616152,47d119ea-8a62-4263-ab63-30cd2b0f0b71
defend,27,SM325616152,57cdd7d5-360b-44fd-a9e4-6ff54efe6306
skill,97,SM325616152,20a1b9c0-1919-42e6-bfb4-d895d1e43d6b
speed,68,SM633717187,051bb9b3-dc85-45b4-af0c-67e4dd194335
stamina,66,SM633717187,ce4df8cb-470c-463b-8e5d-5ac4361dcfce
shoot,71,SM633717187,1bdfd409-f4a3-4533-a215-c60cd790f813
headed,53,SM633717187,c0aa07dc-f333-45a5-be52-1d7d3cc4e078
pass,44,SM633717187,e23bbdf3-9cbc-4995-a00a-bffe03d88346
defend,29,SM633717187,33f86fb5-1210-45e6-9298-592086c394ef
skill,83,SM633717187,04b03d84-5b21-447a-a712-96a36313b8ba
speed,55,SM502952230,e3b2e6ac-b81a-48fa-ae68-8fc92f6748b8
stamina,71,SM502952230,6c623fbb-5fee-4e17-a17f-3831e0590db0
shoot,77,SM502952230,ababec3c-7f60-490f-abad-e56f2376dc7b
headed,82,SM502952230,8a7028fe-c6e6-4f54-a620-e0dac4e40e15
pass,43,SM502952230,066893e6-73b5-463c-9c86-f5257b44a65d
defend,1,SM502952230,e3341be0-adb4-4e68-b393-35f78787a327
skill,13,SM502952230,36ac090d-ca2f-4810-ba77-9bed79b2ec15
speed,51,SM207445903,d1bc31ef-cf75-449a-8d15-e1dcaf320038
stamina,61,SM207445903,f950b849-a835-4735-a4c8-eff79f285ac5
shoot,91,SM207445903,0a49d63f-c268-42ca-80c3-fe0b92f9c264
headed,52,SM207445903,2966f059-9558-4190-8644-aa8c8bb34f78
pass,47,SM207445903,c163480d-3b61-4180-bd11-b4980b04fbde
defend,10,SM207445903,d341bcbd-0dd4-4ced-bd33-18b1e3f5e47f
skill,32,SM207445903,0bb8bf62-0587-41eb-abc0-1ed169632b52
speed,78,SM765885997,31fb4270-12e4-43b2-be5c-8735db5b27b3
stamina,67,SM765885997,52d89628-9e3d-4f69-8bb9-40f9642b55b4
shoot,99,SM765885997,2e66ce39-680b-45dd-9955-37107d66aec1
headed,67,SM765885997,8add11ce-71ea-49d7-b36b-cc6b6ec6c637
pass,90,SM765885997,8a146dc4-5f91-461d-a993-699fe7c9bed0
defend,49,SM765885997,3f7f77f2-2f78-4caa-b25f-2b4c9d9fe94f
skill,68,SM765885997,c68fb38d-e9c3-4a6f-bd62-1991f8f00a57
speed,98,SM660751816,44e0d5fd-ca6d-4324-aab8-c1f750fe0fc4
stamina,72,SM660751816,c1dde662-42b3-42ec-a427-3fefed140cab
shoot,85,SM660751816,9b9194db-5484-455c-92ee-5424d5a2dea2
headed,48,SM660751816,84dd2f34-e086-42e6-8b7b-6cc5f9ff8509
pass,90,SM660751816,9e7709be-ae0c-4057-8113-8acd2f7ca8f7
defend,25,SM660751816,7586a6b4-33b8-4dfd-bba3-92f7ab3fe7a6
skill,28,SM660751816,e3f538b5-0884-4325-9c91-38bcb4926105
speed,67,SM961910647,c8c7d91b-6ce2-47c8-ad51-89dc497a8044
stamina,71,SM961910647,7fa39912-c3af-4c0b-ad43-48f90232ccd2
shoot,59,SM961910647,74413029-98f9-4ee4-a542-c99edd050a44
headed,48,SM961910647,57dfbc28-0c35-4109-b1c2-b012755393e6
pass,36,SM961910647,8322455f-39b2-4ee2-843d-137bdc24b6fc
defend,80,SM961910647,5c7e0acb-905c-4ef8-acc5-aacacafea502
skill,24,SM961910647,9c3f8ee6-5a07-45a1-add4-f1e560b21c60
speed,87,SM511759866,dc6e808b-b04d-44a0-943e-13adbee1798f
stamina,82,SM511759866,041d7a23-85d3-4907-911d-7d12a681f3a0
shoot,66,SM511759866,41a9235a-ec8e-4c73-bbc9-c0f133cd9638
headed,76,SM511759866,7c2c3118-a491-46e6-ad49-6109b664feb5
pass,20,SM511759866,23a106ec-c9a5-4c67-940e-3520ac0740d2
defend,55,SM511759866,5f9586dc-84f5-4f2c-8512-8681d047fc06
skill,76,SM511759866,4bb8d93b-e758-4170-8e89-1ba1ba0ce1bf
speed,64,SM461005990,2945a194-9e42-48b5-a07b-897079971dcc
stamina,85,SM461005990,705a092c-d2ef-4bad-a22d-4af72f76d8f3
shoot,26,SM461005990,6a17da50-42b5-424f-a82b-2667e0e08afa
headed,40,SM461005990,3768f150-8f1a-45ae-aba6-8400cbd4d8e8
pass,50,SM461005990,9cdb6de4-1985-4620-ae99-35265ea3cbbe
defend,83,SM461005990,1e52d728-45a9-4ec8-b809-d657b2fac151
skill,53,SM461005990,f9d3956e-0215-4545-92c5-fadc6a996843
speed,82,SM368240263,37f4c617-ac1f-4cba-9ce1-abc9f7098213
stamina,44,SM368240263,075285bb-d47a-44fe-8504-766d58e08f9d
shoot,8,SM368240263,0fc19531-2817-4b32-aea5-63c45bd439cb
headed,37,SM368240263,5826232a-fad8-43ff-b389-4894d2bab345
pass,55,SM368240263,af3c9e34-3c7c-4f5e-bd0e-7663698a7d3b
defend,83,SM368240263,426b7cb0-bea9-4fc0-a5e9-e0b09eacf27f
skill,53,SM368240263,e4d944e9-225d-4ace-8af2-dbc3bebaff26
speed,69,SM751965308,b5d8e678-25cb-4b3b-bc54-dfd20f28ee9b
stamina,91,SM751965308,5343d77b-9832-4a94-ac35-9217ec4c46ae
shoot,16,SM751965308,254b252e-6396-4226-a8d7-6fe14b760dbf
headed,65,SM751965308,52baedc5-d7b3-420f-bb7c-db2d3fc3f106
pass,2,SM751965308,f7dddcdf-aba9-448f-9735-111087afb34c
defend,57,SM751965308,a9a2402c-bd0c-4744-a1e5-3d7e0ce96b40
skill,78,SM751965308,6be6bfb1-95dc-47ad-9845-3c31c64b842d
speed,69,SM561700807,e08ad23e-9021-4f25-a7c6-7590c2a691bf
stamina,87,SM561700807,0af64680-77f9-4a22-86f9-c6e9112e8204
shoot,6,SM561700807,4e3e2fb6-cf77-4106-8286-b531251ebf33
headed,64,SM561700807,fb3c0c22-10d6-4357-8951-4944804b9d4f
pass,18,SM561700807,2ad2db7a-48b9-4793-bab6-493af76fca8f
defend,52,SM561700807,f141bca6-eb1c-4c2d-9f53-333adf2c5cbd
skill,93,SM561700807,43091412-9cf8-41b3-b20f-5cae493693ca
speed,89,SM196424672,67aa1f62-9753-48e1-8a76-4bbc5e15a668
stamina,71,SM196424672,d4078fcf-843d-4468-8098-851e43529656
shoot,33,SM196424672,4887b55c-9f1e-4eb8-a657-9d1423ef072b
headed,87,SM196424672,79c91557-b0f4-4deb-bf92-a343c4c28a46
pass,32,SM196424672,9c8d52b3-f951-4ce6-a0c9-a37a4a43e86b
defend,74,SM196424672,68e4a624-ace9-4a23-b23c-c5b192b44f90
skill,98,SM196424672,e2f7db4d-9cc0-4f1d-9910-bf898f8c1916
speed,67,SM521105442,cf510a9c-c068-4a56-bf62-45daf4c01c4d
stamina,62,SM521105442,2f3a77bd-9977-4ae4-a9fb-248eecebb679
shoot,55,SM521105442,2b5c6be1-1049-4b33-9695-a5085bc6e802
headed,50,SM521105442,2c10bbb6-e527-4e55-95df-f7f06fe6044a
pass,29,SM521105442,e4e9e9e2-0879-426a-8878-632289432e40
defend,96,SM521105442,c968eb09-3324-497d-92c9-ec0136fa6d47
skill,48,SM521105442,cfaf849e-8f1b-498f-8a88-97d416d8a929
speed,45,SM198656897,1dc53224-d27b-442b-b65a-ca1fc2305777
stamina,81,SM198656897,ebba70e9-aa23-4ffa-bf87-acd5ab1f4fbd
shoot,68,SM198656897,e1ec1e7e-9326-46be-85b1-30c03933ecab
headed,46,SM198656897,3640c037-32e9-461c-8078-61c8cabe8296
pass,27,SM198656897,f9901adf-ae27-42ae-9ff9-974f721ed277
defend,72,SM198656897,bf271654-5ceb-40cc-988b-d40fceff6c52
skill,48,SM198656897,71823419-0f4a-4d94-8d5d-ef99308e4b40
speed,13,SM242084066,99e692fa-1336-4a82-a7d9-0f9ce6593898
stamina,55,SM242084066,2e08d201-d704-4b6d-abb2-9b996ea58bc8
shoot,6,SM242084066,874defc3-3b78-43da-a61f-916c9331e8a6
headed,21,SM242084066,9bf3eb89-a49e-4624-bae7-231f1c6bc3e5
pass,17,SM242084066,332f3631-4313-4300-99ab-1c4cc473efe9
