client_score,home_score,match_id,result,sport_event_id,uuid
2,4,MC920001237,home win,SP280360364,fff293b6-dc61-4ef7-976a-a5c7b9628cac
0,2,MC287603105,home win,SP280360364,938a3646-884d-4146-b54d-c04ad0492dee
0,0,MC176917838,draw,SP280360364,331fb1a6-d180-4613-aad8-103fad7fd1c5
3,0,MC871355609,home failed,SP280360364,8dd5c430-4ac4-4ca0-b7dc-fa4ae8d452ff
3,0,MC625484036,home failed,SP280360364,b1124f0f-9db3-4d05-93c5-ea91d832e4d1
3,0,MC691217759,home failed,SP280360364,6d077684-4e3e-42a5-b6c5-378e00454a2f
0,2,MC192489853,home win,SP280360364,964827f4-f292-40a1-9b6f-5813cb5a520e
0,0,MC799115816,draw,SP280360364,832eadbf-1190-4b69-b64f-7fcdbaa08425
1,0,MC872869952,home failed,SP280360364,e8f4d1c6-d904-4abd-8c72-74bd0f81217e
1,7,MC398389316,home win,SP280360364,fe7486bb-8d69-421d-92d6-3f60dc944321
3,7,MC470444882,home win,SP280360364,952428a3-3834-4a49-b08c-24470baff86c
2,2,MC563347836,draw,SP280360364,d0ca017b-c376-452b-81dd-42ff7d55ba0d
0,1,MC745338475,home win,SP280360364,c135c446-1913-4a9e-b0ca-d5bf09dc7929
0,1,MC703537832,home win,SP280360364,b5902bd0-be8b-420a-a242-2f1e0e208b75
3,0,MC548853194,home failed,SP280360364,e39d29a5-5215-4f08-b9bd-237748baaa35
3,3,MC388161439,draw,SP280360364,9e59cf8b-5cd6-4e0c-b858-d1cbd887c848
2,0,MC389413251,home failed,SP280360364,1cabdd05-8f02-4451-9bef-6330211d66d9
5,5,MC379835191,draw,SP280360364,d2a8956b-6eaa-489f-aead-7cfc8a3b85ac
2,2,MC820582574,draw,SP280360364,1447ea77-1e76-4efd-ab0d-a4af013326ba
1,1,MC790056676,draw,SP280360364,f0b0353a-0029-4287-9e03-9c8739343db1
1,2,MC982453123,home win,SP280360364,7d27993b-2d6b-4ce9-849a-c0e0041dc263
0,2,MC169859402,home win,SP280360364,046afed0-f9e9-43d7-ad21-bd96cfbc6663
4,0,MC491413784,home failed,SP280360364,0c91e94e-bab1-403b-b4a7-e5c8439aa8f7
2,3,MC271919424,home win,SP280360364,cf65286f-a903-4cba-a0e5-cee4711d6f16
1,0,MC807644198,home failed,SP280360364,5a131203-6d49-439d-9846-c90cdd3ee4dd
0,1,MC786508429,home win,SP280360364,00e2f78f-bb4a-47f2-b62c-0e21de7e44b8
0,1,MC816159495,home win,SP280360364,6d1c46fe-e1ea-43ff-baf1-9ab4a06d36f1
3,0,MC731631940,home failed,SP280360364,c0a84219-70f5-4271-b38e-c801e8973c68
0,1,MC647612267,home win,SP280360364,527b5000-ef82-42e8-b03c-bafaeff0526b
2,0,MC758747552,home failed,SP280360364,a2d0c63d-8de8-43a3-bdc7-7ef346a45059
5,5,MC208245182,draw,SP280360364,016db397-0f25-4634-b875-2bd3469ff230
4,4,MC454485479,draw,SP280360364,424fbfdc-60a3-46bf-aecb-fec02d0c36fc
0,2,MC608990515,home win,SP280360364,81eb2357-2e06-4b7d-825f-e70fb32de9af
3,0,MC236844492,home failed,SP280360364,4a984c31-255c-472b-88fb-a47369f68f3c
0,2,MC709324697,home win,SP280360364,cc331be9-65c7-4a3b-8ce6-6105c61fb736
3,3,MC542830342,draw,SP280360364,deb25503-95a9-4fbf-bf88-cd6a20564ba1
0,1,MC563463584,home win,SP280360364,c40def36-9206-4f12-913a-9b1ad1ab1a6c
0,2,MC841892957,home win,SP280360364,817f7445-be62-4276-8a74-93fb17c434b6
1,2,MC125682383,home win,SP280360364,a243ac04-3d33-42fb-968f-9dd902dcbbf8
2,0,MC603561186,home failed,SP280360364,8563efaa-0aef-47eb-89ef-1aca6022b5d8
1,0,MC918441344,home failed,SP280360364,b4c571c4-2a61-44f3-bdad-cf4ee5123c8e
1,0,MC244567078,home failed,SP280360364,d018f726-910d-425d-8de4-490696678595
2,0,MC376459505,home failed,SP280360364,50791b7a-e459-4e28-8a20-14f43a93aef1
2,2,MC343682195,draw,SP280360364,1134ee45-ee27-4495-b8ed-0c8388acc2e7
1,3,MC403306940,home win,SP280360364,c168163d-23a1-4523-aa10-c312da9a4ae1
1,1,MC262949402,draw,SP280360364,659a8ae3-3915-45e9-852d-9bb6e5c7b854
0,0,MC603887874,draw,SP280360364,3534af7f-98b5-4d56-aa63-5ca4abdd1db5
1,1,MC979095436,draw,SP280360364,0783ad8d-2495-4c44-93fe-e2202cdc2e11
0,1,MC849617942,home win,SP280360364,5ce9412e-ef5d-46e9-9eb7-508c3bc02511
1,0,MC776364028,home failed,SP280360364,26e06243-6512-4043-80e9-f778b4e8ed6b
2,0,MC281579602,home failed,SP280360364,0872175c-4155-41f0-beaf-4c9af3371679
2,0,MC928315706,home failed,SP280360364,59854e46-b8dd-4923-b865-26d3a6bd5f00
3,0,MC884649655,home failed,SP280360364,9c2d39e0-74df-47cd-9d7f-03c5762717e8
1,2,MC281683270,home win,SP280360364,d58b0872-cc82-4df6-84c4-1917f7108cc5
3,0,MC650582207,home failed,SP280360364,036f75d4-bfd4-40da-8d87-35fa1edf00f0
0,2,MC830938713,home win,SP280360364,0daac3e7-d5ca-47fe-a11b-cce7d02dba60
2,2,MC574058301,draw,SP280360364,593710df-31c2-48d6-ac07-56faed164f6d
3,0,MC383429891,home failed,SP280360364,216074e0-254d-43c3-9179-47e2a0419d97
3,0,MC675157219,home failed,SP280360364,3072be6d-7b7f-45f7-a348-af78afcbd727
2,0,MC919004998,home failed,SP280360364,0ff85011-1d75-45bd-84e5-b533e18202c7
0,1,MC713725473,home win,SP280360364,220982de-703a-4bf3-993f-a009874baca9
1,0,MC608022843,home failed,SP280360364,8ddaded0-553b-42db-bd3d-9a41ff7ea344
0,1,MC851073628,home win,SP280360364,b9f66137-8bb7-447c-b8ad-26f8f42eef1e
0,2,MC419158510,home win,SP280360364,bc719468-4f95-4a56-a2f1-4862b34d8903
0,1,MC515928135,home win,SP280360364,7e5ac653-e33c-494c-ad55-2bc0daa37f41
8,0,MC778340114,home failed,SP280360364,4d9af091-f5f4-4e44-b15f-1e7eafe3241b
2,4,MC871636572,home win,SP280360364,b5217e83-ad99-42de-bcd8-02f92675a916
1,0,MC304190760,home failed,SP280360364,4c07ce00-fda9-4fb4-ba7d-a47dca7a31fb
0,0,MC765890411,draw,SP280360364,b4829052-21d0-46cb-b750-f78b85be325a
2,3,MC394572332,home win,SP280360364,c61adec8-391d-4e53-9ca8-95c41982490f
0,1,MC667458636,home win,SP280360364,98887fa5-68d9-4396-9b18-d16e2862fff2
1,1,MC436943416,draw,SP280360364,15e11a9e-9044-4f87-902a-e219b0bb02b2
4,4,MC944056781,draw,SP280360364,8df3217d-3844-4e5a-b32b-596b188bb817
0,2,MC133512396,home win,SP280360364,cf23a04b-8048-42a6-837e-a9fdbf24fa1a
2,0,MC137163764,home failed,SP280360364,cd6bb026-8892-4663-b15c-a9ca03cd5247
5,0,MC584303745,home failed,SP280360364,8975ab8e-ed82-44f6-afee-bab7f501503e
1,1,MC789440872,draw,SP280360364,8a7fddb6-201f-491c-b338-6d9b0d797bae
5,0,MC687525765,home failed,SP280360364,1534ec1c-4371-47b0-a543-578f9ea657e5
0,1,MC475007214,home win,SP280360364,3897bde7-8c38-44d5-b85a-ab6c72667cf8
0,2,MC776869263,home win,SP280360364,4a93b258-91cc-4bfa-b6bf-b75a9dbb8de8
3,0,MC909540202,home failed,SP280360364,8789070b-d2a7-4d45-91ee-d8c5f936d512
3,0,MC870419879,home failed,SP280360364,089269a6-b7ab-4e8a-a110-26603c0aae55
2,2,MC168302490,draw,SP280360364,e8328322-ff75-402b-8402-fbe19d141fc1
2,2,MC238392590,draw,SP280360364,97e9167c-7f47-4032-ae3e-725ed27f0817
1,0,MC150900127,home failed,SP280360364,71657092-e332-4217-8325-3da182a8f0fa
0,0,MC733545911,draw,SP280360364,75eb1ffd-06f7-4c9b-8e5e-ae97aaf34a5c
3,3,MC675306870,draw,SP280360364,abd6e00e-fb77-43df-acfa-fef2aed44905
2,0,MC836153959,home failed,SP280360364,b514ce9c-8039-4946-a4a5-c17d553b4037
1,0,MC538690264,home failed,SP280360364,2ffa9691-118a-440a-ad79-78e44a129c6c
8,0,MC533173750,home failed,SP280360364,5abf887e-4468-45ea-a16b-ee665efb5fd9
7,0,MC394699075,home failed,SP280360364,0cf8b8db-6570-489d-8452-0ea4a095fbaa
3,0,MC126515355,home failed,SP280360364,272ba160-4004-40d4-82bc-fc0cc48b6c2c
2,6,MC153200504,home win,SP280360364,ec8c6fe8-2331-418c-bbb9-582dd4a58a37
3,3,MC862620985,draw,SP280360364,a2ac56ce-b31c-4043-91e1-ec048b0334c7
2,0,MC724737026,home failed,SP280360364,b36e05cc-bb31-409f-b77c-cf744452280b
1,2,MC492933541,home win,SP280360364,9c6f7528-dcb7-4d93-8add-16a09b77bb92
2,3,MC969813671,home win,SP280360364,b7e154b9-91fd-495a-bcdb-3c363c62196b
2,0,MC555604299,home failed,SP280360364,bd5977c3-245a-4e7c-bbb1-e700911f7952
1,0,MC723316898,home failed,SP280360364,fec8a804-d316-4dc2-a46c-027257249f43
0,1,MC248929318,home win,SP280360364,7f8213e0-a43e-4b26-9b05-8f4bb109d73e
6,7,MC658453979,home win,SP280360364,56aa069d-9410-4816-9d55-0ceece572768
3,0,MC135417873,home failed,SP280360364,09ffb515-b998-4760-a993-23a4bd770f34
7,7,MC203294254,draw,SP280360364,e4ea0d73-0234-4f17-a263-2de61e6da6e0
1,4,MC599157427,home win,SP280360364,27614481-09c4-419c-ae70-8be4b8db377d
3,3,MC473606803,draw,SP280360364,21de4ab8-6186-4480-8440-5669080b3eb0
2,3,MC681521791,home win,SP280360364,418558f8-2f7b-4bf4-9b77-59ab339478f9
1,1,MC182719378,draw,SP280360364,9c5f5189-d0cb-4953-bda8-30bc27e1f631
1,3,MC453244853,home win,SP280360364,ede92880-a703-4bb2-aae2-cc51476322da
1,1,MC614160341,draw,SP280360364,4fdcedf7-6e21-4720-9dd0-57e812e30d07
5,0,MC852979269,home failed,SP280360364,1f197aa8-9f3a-4d3e-9db5-c987bbe32cb5
4,8,MC773727801,home win,SP280360364,6499abe2-509f-4f7f-986a-ad0e0d1d3d9d
3,3,MC289557499,draw,SP280360364,2c15b476-257e-45cb-92c0-1e2c56397d2b
1,1,MC138206257,draw,SP280360364,b078fdd6-5380-4bf5-8777-559fd13a9e11
1,6,MC362464242,home win,SP280360364,7f669443-7d8f-4021-a2ab-efb4c28ecb0d
3,0,MC136635948,home failed,SP280360364,192c8c2c-520a-442c-bfb4-7a0c4f9c91f5
5,5,MC204376186,draw,SP280360364,ce8fca67-8a76-4f62-887f-0534aca53c38
7,7,MC984011725,draw,SP280360364,5659f79e-b1d2-42a4-b6df-a3d90028aa6c
2,6,MC855701820,home win,SP280360364,85b7a424-8787-4787-8f77-8a29cb2e582c
3,7,MC483450508,home win,SP280360364,61a33a86-ae3c-4581-add7-6921b90af0e1
1,0,MC361767596,home failed,SP280360364,9a627599-a438-479b-a463-abc7b5e42a5e
4,0,MC770875880,home failed,SP280360364,01bee1c7-08e6-4a22-99f9-732e27e355f3
4,0,MC693654041,home failed,SP280360364,e5c90cf1-7b30-4050-b6d0-ea0c7d4540ad
7,7,MC960442497,draw,SP280360364,adb02ec9-d0aa-4f48-8ae4-41904f44ddb0
3,3,MC247587325,draw,SP280360364,0dbcf5a8-e9bc-484f-a8f4-3e4cdcab40cd
1,1,MC631916499,draw,SP280360364,064775ef-739e-4d37-9a22-937d50aafc55
2,2,MC430118806,draw,SP280360364,fe2f29d9-551d-46d0-99d9-6529a7fe0d6e
3,0,MC841254605,home failed,SP280360364,b3a87f40-f670-48b1-80af-d48e1bf58d7b
6,0,MC519199698,home failed,SP280360364,4ba2eaa2-7a06-4f67-bb12-22c6eb7365f5
3,3,MC192846870,draw,SP280360364,4e4420ca-1e68-467a-8639-e3f1bd80a84d
0,0,MC197990360,draw,SP280360364,2bb0899d-57df-4ad4-b2ff-4df42b172007
0,1,MC943999442,home win,SP280360364,a4c08c43-03b5-4729-9ee1-44a69d4801f0
3,0,MC281584446,home failed,SP280360364,7f920007-c17a-4da2-ad39-f5b5a865ab0d
0,0,MC170520823,draw,SP280360364,a4d0d122-6c1a-4554-a4e1-bd7a45938c7e
6,6,MC388841896,draw,SP280360364,44d53f9a-850c-46a1-8705-12d813e0551a
0,3,MC451606995,home win,SP280360364,ed00602c-cb94-4aa6-99b9-842789ca4c04
1,2,MC976220422,home win,SP280360364,861f3787-7de0-4cfb-83c4-da797b1fe946
1,0,MC324057672,home failed,SP280360364,fd2ffab4-9abc-430a-b885-0cbc9b34b47c
0,3,MC871830988,home win,SP280360364,c701c4fb-e063-4e46-8067-04e7e7308b8c
1,0,MC235074425,home failed,SP280360364,450c2942-4de9-48d4-a070-ee067f941af7
1,2,MC485255147,home win,SP280360364,cdb98991-cef6-49e9-967a-e5fe4bba794a
0,0,MC639615832,draw,SP280360364,339d3b92-69d2-41e5-9d31-d2de8f22052b
1,3,MC874627709,home win,SP280360364,c78e9c86-3295-484d-be71-2ca3d5ee61e7
7,0,MC150840914,home failed,SP280360364,92118bf1-56b8-471c-a2fb-57ff3c37c760
0,1,MC274154533,home win,SP280360364,f6949560-143c-486f-a5c4-77b3cf13e38c
0,2,MC694343903,home win,SP280360364,048bd6df-c10b-47d7-8d59-75d521b4b043
2,2,MC897623434,draw,SP280360364,807f9d64-8422-4fc1-9ee6-ce6bdbf5aef8
1,1,MC868962737,draw,SP280360364,8a237100-d453-4b85-a664-8f7e159b0196
1,2,MC951221916,home win,SP280360364,11c48554-15a5-4b0c-97ba-71006ccad05c
1,2,MC516352221,home win,SP280360364,a9a74933-4afb-4002-88cd-1612a3495527
0,0,MC461329495,draw,SP280360364,773afc57-906a-434a-9470-fa6dc888c828
3,0,MC960494945,home failed,SP280360364,127aa485-2613-45fb-b57b-50941f73784b
3,0,MC399839294,home failed,SP280360364,fe0963c6-6ad4-469e-88c6-181ca1d92389
5,6,MC748612453,home win,SP280360364,ced467f6-6ef3-4558-bdf0-b9f21de451fe
5,5,MC155661624,draw,SP280360364,e5119337-f6de-4aaf-afe8-0454e95f12d5
3,0,MC279224977,home failed,SP280360364,4d3520c7-7f10-4ff9-84f9-03b0f783005d
1,0,MC308761483,home failed,SP280360364,3185c457-7de6-4e59-b411-bb44572ea39f
2,0,MC171758329,home failed,SP280360364,9c46dfb7-338d-4808-bd98-6bf492bce13c
2,0,MC458760840,home failed,SP280360364,f4bc474c-1e8f-421e-8e68-726d97b15e51
2,0,MC788528232,home failed,SP280360364,52e65111-5855-4a27-b023-fb7e6ac1cc60
0,1,MC681443544,home win,SP280360364,26b08542-9823-47e6-b3b4-560dab2fbd52
3,0,MC721095514,home failed,SP280360364,3983602a-2ea3-44d8-bf1b-ca15e494987d
0,1,MC942651493,home win,SP280360364,843694c9-4779-4d97-a23a-f4514588ef98
1,1,MC571027654,draw,SP280360364,252df013-d129-4be8-9d15-7f1b3ca7586e
1,3,MC392830913,home win,SP280360364,af02bb45-a966-4a3f-89dd-d6403daacfc8
0,0,MC509225382,draw,SP280360364,ab8cae1a-8260-464a-9519-10f1d7f0a46b
2,3,MC206154157,home win,SP280360364,694fb50f-bf22-4a0e-a4da-3bb433897fa8
0,2,MC328545599,home win,SP280360364,b52ec9ab-d4fd-4d34-bba5-4257527522d1
7,0,MC815261504,home failed,SP280360364,e670a0ac-df96-4864-9e0e-e37d6240d46b
0,0,MC991343689,draw,SP280360364,6d89c433-df4c-48d9-94a5-a254493d3b24
1,2,MC507733148,home win,SP280360364,b9759a4f-3e65-429e-9b9a-f6f76ac25e4b
0,6,MC657004310,home win,SP280360364,9e0fd35d-1e46-4f73-a166-6019e5e43efe
2,0,MC569661715,home failed,SP280360364,cf3067f7-f33e-4efc-bcba-01de488a5906
3,3,MC806687714,draw,SP280360364,25732eba-042c-4cd7-9677-ffde625e52dc
1,2,MC480279226,home win,SP280360364,bf90152a-4c89-49af-b8ae-5975aaf75e93
0,0,MC941443169,draw,SP280360364,3f55462f-7d0e-48a0-977f-372aadd34d13
0,1,MC148466676,home win,SP280360364,591ea43b-cbf0-4d52-b014-5eee2357d237
2,0,MC525700594,home failed,SP280360364,2cb464ac-5d1d-4b4f-af13-238dfe93cbfd
1,0,MC475361455,home failed,SP280360364,5bc330d3-c038-4cd5-ae3d-c1179718f624
1,0,MC814992147,home failed,SP280360364,13398eeb-031d-44e6-bf8b-dd85d0f3395b
3,3,MC682798002,draw,SP280360364,bc5d52bf-02dd-401e-bae8-da85e54675d1
0,1,MC246715853,home win,SP280360364,f167b18b-a914-4c7f-a4c8-b821e4afc43a
6,0,MC564427620,home failed,SP280360364,5946a971-ce3b-494f-9796-f00d3c812bba
0,2,MC128113365,home win,SP280360364,d63f5234-77c0-43a1-b750-b0152b2d46c7
2,0,MC243152176,home failed,SP280360364,e96c7e51-052f-4ab5-9409-66fd329cb025
3,0,MC146732994,home failed,SP280360364,f7cb8b86-68b3-4a39-bda6-ee8d8ca3ba7a
7,7,MC737797140,draw,SP280360364,07f3d5e2-de14-4c65-85b8-e116a77da59f
1,2,MC468844271,home win,SP280360364,873d4fcf-f65d-4ddb-a174-ba7a1d75d2f2
1,1,MC815524574,draw,SP280360364,2bef8d19-e15e-4fd7-ad5c-d18083b531c0
1,0,MC599516975,home failed,SP280360364,e30232ec-ad05-496c-afe4-f0cd5479e2ff
1,2,MC515344726,home win,SP280360364,14784ca8-1e60-4728-a733-1a9847d7a269
1,1,MC365021712,draw,SP280360364,6497bfe2-d6fb-4925-860f-3c0b9bfff2d2
1,0,MC994583269,home failed,SP280360364,c5d61fbd-b19f-4249-b359-0a84522ef4ef
1,1,MC773961963,draw,SP280360364,f30c047c-942f-406e-a2ce-ce1d12c25148
3,0,MC655105394,home failed,SP280360364,251ebc57-075d-4082-a086-a3de5ef4a64f
0,0,MC783419895,draw,SP280360364,e5812c5b-ad6e-4028-b492-c7ced070a3a5
3,0,MC210898658,home failed,SP280360364,6388c6dc-e9c0-4241-b9cb-8aaf6470148d
7,0,MC685141416,home failed,SP280360364,619e3a48-b519-4a6a-83ad-e09c0243473c
3,3,MC924580710,draw,SP280360364,5292e223-cb5e-4bf1-958f-51d665b71714
6,6,MC574106041,draw,SP280360364,20c583d7-4e22-45e5-b653-ce3c01ee08b7
1,2,MC686513488,home win,SP280360364,c5ff1497-87ec-476d-b1f7-ea100d236921
0,0,MC920921730,draw,SP280360364,5af20f21-5719-4d19-9130-4ad6ffccc904
2,7,MC309792993,home win,SP280360364,a109932b-1f9c-45c9-8fb3-944d6cf4e572
0,2,MC652059255,home win,SP280360364,7f21ab38-ad1a-4ecf-aac9-ddaa311e9bbc
2,2,MC822588537,draw,SP280360364,61fe2822-a7cf-418c-84c1-fd1798b8b41a
1,0,MC386570637,home failed,SP280360364,7caae1de-6d1c-48d5-890c-0d181ae33eac
1,1,MC963711515,draw,SP280360364,9558b427-bb63-4e94-aed3-62561d09cfba
0,2,MC358655560,home win,SP280360364,ba0fa691-223e-46fa-aa39-5261be647a35
3,3,MC867726520,draw,SP280360364,bb47afb6-3f43-4c7d-9bf8-ebe161b13834
1,1,MC886752973,draw,SP280360364,44e3e803-6574-4824-be69-d594668a3d69
7,0,MC965412526,home failed,SP280360364,a05ad1e2-e15e-4789-aabf-6ea0c680abbc
0,0,MC361448553,draw,SP280360364,b9411b2d-e990-4d03-8750-bc84d9629d71
1,0,MC917185028,home failed,SP280360364,9df2db4d-fc62-4a68-acbf-0378ccc236ef
3,0,MC971031449,home failed,SP591628927,5752bee9-a9a4-404e-a17c-d693ca2e8ffd
1,1,MC888592204,draw,SP591628927,4f5ff359-6cd4-45cb-8c04-2e5cb6bed5b7
1,0,MC150812512,home failed,SP591628927,84ffce44-e7a1-4404-9b7c-1451391e7f63
1,0,MC714636285,home failed,SP591628927,6204364a-0308-407a-b033-39ee0b84e960
0,2,MC635469434,home win,SP591628927,617606ae-6ea1-441e-aacd-6062ebf918d9
2,2,MC142819719,draw,SP591628927,2ccd5b1c-8414-42bb-8837-5b8c5915eea5
2,0,MC281906390,home failed,SP591628927,d93aa7ba-858e-4eb0-845d-11bea301c075
1,6,MC203709380,home win,SP591628927,c79b0e75-03ce-48c5-8c51-e126466033a6
2,0,MC317438516,home failed,SP591628927,088ff3a4-f02d-4558-aba7-64dbd958ab4c
3,3,MC351091111,draw,SP591628927,ede8fbe0-082f-44de-bc2f-e6bc7e639c98
2,2,MC606368938,draw,SP591628927,5366608c-aec7-4ad8-badf-c46a1e4baaa7
2,3,MC323840360,home win,SP591628927,db5f50f7-3426-41e4-b028-88f56376b2df
1,0,MC803985816,home failed,SP591628927,8f604086-d145-4596-a5f8-9eb61cb409bd
0,3,MC369424226,home win,SP591628927,75f15ec4-2af8-4231-885d-be0976fd70a7
0,3,MC672684778,home win,SP591628927,7dce9ff3-3380-44b4-a0d9-e7abb818b24e
1,0,MC477454454,home failed,SP591628927,3eb00a10-3af8-4c1b-a313-468d7386590e
4,5,MC577530704,home win,SP591628927,52bdd109-9a83-4c3b-a259-a0b6e5b66b55
0,0,MC600795594,draw,SP591628927,2b5d643c-6111-4a01-9911-9e3fcdf17183
5,0,MC597489091,home failed,SP591628927,8e99ffc0-abfc-451d-80b8-10a6d847677f
4,4,MC444531394,draw,SP591628927,2836dd5e-7980-41b2-be78-a39b1f846b95
0,2,MC593092009,home win,SP591628927,6d9888ca-e512-4253-9ff3-4765b840ca3f
3,3,MC461870578,draw,SP591628927,d53b77ae-2b0d-4320-ae64-8346a6a674bd
0,2,MC708059361,home win,SP591628927,d39e4a8d-ff2f-4488-97a1-7fd5597b2709
3,3,MC251169972,draw,SP591628927,ab8b685e-076e-44f9-965d-56554ecd2e4a
3,0,MC589281949,home failed,SP591628927,d9eb91d8-5939-43ac-bd63-5f4b59b5e3bc
1,2,MC389394837,home win,SP591628927,8e6a15b1-0790-45ea-895a-4d1e6a6d38a6
3,3,MC374315782,draw,SP591628927,0a11ad82-7010-4da8-a3d0-c696993efc70
3,3,MC333867360,draw,SP591628927,477bbd39-8f3e-4333-af1d-af1e01a44d62
1,3,MC859842550,home win,SP591628927,218963ca-c2e5-43ec-957c-a5ba6ff52bf7
8,0,MC810684489,home failed,SP591628927,922d86b8-9b71-4df9-aebe-a8d7aed5ba79
3,3,MC387425677,draw,SP591628927,fcb3c1de-d4a2-4c80-9f00-997911e74454
1,2,MC756403222,home win,SP591628927,7cab16af-a80d-4b82-abcd-3fbd03f7ff7a
1,1,MC344142354,draw,SP591628927,9c687944-7014-496d-bd31-5b9419229768
3,0,MC367886074,home failed,SP591628927,4a665136-ff33-4970-9dde-b8b27c18ad46
7,0,MC222698871,home failed,SP591628927,67efa03e-4535-44b4-b2a7-e4f4f54f2e36
3,0,MC103220785,home failed,SP591628927,328a38ac-4130-4406-9af0-54baccf3fba9
1,3,MC857096018,home win,SP591628927,2998d7c2-b82b-44ac-bcca-fc4466bd665a
1,1,MC653001935,draw,SP591628927,91f2cd2f-1191-43b5-bf82-9b3325e16254
0,0,MC444871912,draw,SP591628927,46163495-8586-4451-ad53-954b69f78d53
8,0,MC334718429,home failed,SP591628927,26794812-cef3-4af8-a6d3-2563bf3a1971
3,0,MC856185317,home failed,SP591628927,bce565e3-abbe-4f65-abb4-c6b5a8aba011
0,0,MC323193100,draw,SP591628927,8b55d3bd-511c-4783-9673-593ae9bbab19
0,1,MC999625655,home win,SP591628927,faf2a781-22a0-4b77-876a-8abb9879907a
1,3,MC696683389,home win,SP591628927,cfe7c477-bd29-4f37-bc6f-e0fc46a3d649
7,7,MC982904068,draw,SP591628927,857e88d8-7620-4dad-a3c6-e3ef2125a7de
5,5,MC641835808,draw,SP591628927,25d7741d-6e6c-4134-adb8-c4ef0fc4db58
2,5,MC100573138,home win,SP591628927,2b78215a-c0ef-4b14-9b47-0f24e805156c
4,6,MC132289206,home win,SP591628927,8f489892-1012-4f10-a024-abc786b6fd56
3,3,MC178853091,draw,SP591628927,1ef922ea-d41d-4c21-be51-78dab9216b86
1,1,MC522941212,draw,SP591628927,0695e5f9-b09d-436f-b91a-52bea3409b19
3,3,MC868125067,draw,SP591628927,6d821a18-4690-455b-ad86-05d8206e7d6e
5,0,MC723172019,home failed,SP591628927,2d3f58a4-c1a7-4bee-baac-9a6124bbf61c
2,0,MC904729443,home failed,SP591628927,d465af35-6d18-4d35-a01e-c3257ece8ff8
0,2,MC288088716,home win,SP591628927,8dffcbcb-99a3-4780-91aa-867ad1e5fecf
3,0,MC654347144,home failed,SP591628927,a2e62c5e-1af9-4c99-8217-7a6a6f969441
2,3,MC659405746,home win,SP591628927,94b84eb8-2420-48b7-8eec-723624db037d
1,2,MC294637386,home win,SP591628927,b627d780-86a8-4185-af6c-8260ccff12a6
1,3,MC674839025,home win,SP591628927,16d96714-0fae-4bed-8896-a6991a4b539b
1,3,MC226780805,home win,SP591628927,c3571525-498f-43cf-a452-4417a9b7a1c0
2,0,MC614154452,home failed,SP591628927,0c696698-56a9-46bc-90c6-e687059b331e
2,0,MC952786237,home failed,SP591628927,cda5cd57-e077-4fc3-8203-c526162d7798
2,2,MC827472765,draw,SP591628927,814e4319-1dc5-4c1a-80d9-dda00f81022a
2,0,MC707332011,home failed,SP591628927,cb27c52a-cede-434a-a151-c13d36102f3e
3,0,MC828029289,home failed,SP591628927,89a11bdb-f293-4a35-85ce-9e2fe570a8c8
0,1,MC231710256,home win,SP591628927,9d009351-adab-4170-9a4a-aaf3ad065640
2,0,MC438637787,home failed,SP591628927,667db797-d2c6-42e2-91d4-41af54627478
1,0,MC443596526,home failed,SP591628927,8f34dfbf-9166-4d53-a7e4-5db12484cca0
0,1,MC684362824,home win,SP591628927,2a1a1379-b95c-47a7-b484-64cebccd4ee7
3,0,MC966531099,home failed,SP591628927,8b4d6a3d-acff-429b-9a9b-a2d8a6257ffb
1,0,MC874340629,home failed,SP591628927,d3ad5c6e-6a77-4af5-bce2-944ed977be17
3,3,MC841970930,draw,SP591628927,1ed4ceb1-6334-40ae-85bf-edc738fd8110
3,0,MC683189889,home failed,SP591628927,83198bd1-74bf-41d7-94f4-415babf0ef74
2,0,MC878942168,home failed,SP591628927,a2f897e4-61d3-49c8-bdc4-02f32850cf6e
3,3,MC450550353,draw,SP591628927,b46d6f86-f948-4a1b-bffc-52c2a08b260c
3,3,MC470925317,draw,SP591628927,bd85b0e3-4219-428e-a17b-5acc4a078437
2,0,MC151957021,home failed,SP591628927,fee82278-9a44-4c53-b202-b32ccac6b999
1,1,MC507613533,draw,SP591628927,6a552610-2946-420f-8aeb-c70045ee4aaf
2,0,MC137383899,home failed,SP591628927,8ef6cd2f-6c69-4ee8-8273-a329ce1f53ff
8,0,MC767981529,home failed,SP591628927,294381f8-5bb8-4428-b393-ef90fe4f6f8d
0,2,MC179597041,home win,SP591628927,83be3e26-e76c-43a6-89f5-ed3486782500
0,0,MC501251721,draw,SP591628927,0cc5b848-bff8-475e-a953-eaac516a8e1d
0,0,MC514834936,draw,SP591628927,f0222d26-2af2-4b1a-a454-9a8256194866
2,2,MC525980682,draw,SP591628927,fee1fd8e-319f-42e6-b0c6-8123a3d1cc54
0,0,MC358523814,draw,SP591628927,289214ad-6633-4b72-b7ab-bd9036ad8d5c
0,0,MC145105325,draw,SP591628927,4e15d903-4893-4dc5-b584-399ba8566b6b
3,3,MC758292841,draw,SP591628927,9cdd610d-2d81-448d-911e-5cc961a3fe01
2,2,MC658176003,draw,SP591628927,747c8f6b-4b0e-429c-a080-68f07efa584f
1,1,MC440593510,draw,SP591628927,cd4561d0-1ea2-4eb3-b7d3-9a0283d810ff
